CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,COD_DEPARTAMENTO_ORIGEN,ZONA_CIUDAD_GUATEMALA,TELEFONO_PRINCIPAL,TELEFONO_SECUNDARIO,TELEFONO_VALIDO,DUPLICADO_EXACTO_SIN_CODIGO,POSIBLE_DUPLICADO_PARCIAL
22-05-0062-46,22-009,JUTIAPA,ASUNCION MITA,ESCUELA TECNICA VOCACIONAL,KM. 147.5 CARRETERA INTERAMERICANA,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,HELEN ROXANA PALMA CENTES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,22,,78459883,,True,False,True
22-05-0063-46,22-05-1239,JUTIAPA,ASUNCION MITA,"""LICEO TIUCAL""",ALDEA TIUCAL,SANDRA PATRICIA LÓPEZ DE CAMBARA,DANY OBED LINARES ZEPEDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,22,,58248115,,True,False,False
22-05-0065-46,22-009,JUTIAPA,ASUNCION MITA,ESCUELA TÉNICA VOCACIONAL,KM. 147 147.50 CARRETERA INTERAMERICANA,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,HELEN ROXANA PALMA CENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,22,,78459883,,True,False,True
22-05-0071-46,22-05-1240,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORMÁTICA,BARRIO LA DEMOCRACIA,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,ASTRID ROCÍO SALAZAR GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JUTIAPA,22,,58538798,,True,False,False
22-05-0073-46,22-05-1239,JUTIAPA,ASUNCION MITA,"INSTITUTO PARTICULAR MIXTO ""MARÍA CHINCHILLA""",BARRIO LA FEDERAL,SANDRA PATRICIA LÓPEZ DE CAMBARA,SILVIA ERNESTINA MARTÍNEZ NAVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JUTIAPA,22,,78457668,,True,False,False
22-05-0077-46,22-05-1239,JUTIAPA,ASUNCION MITA,INSTITUTO TÉCNICO INDUSTRIAL HENRY FORD,BARRIO LA PAZ,SANDRA PATRICIA LÓPEZ DE CAMBARA,YANETH MARISOL LINARES GRIJALVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JUTIAPA,22,,50187691,,True,False,False
22-05-0302-46,22-05-1239,JUTIAPA,ASUNCION MITA,"INSTITUTO PARTICULAR MIXTO ""MARIA CHINCHILLA""",BARRIO LA FEDERAL,SANDRA PATRICIA LÓPEZ DE CAMBARA,SILVIA ERNESTINA MARTÍNEZ NAVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,22,,78457668,,True,False,False
22-05-1437-46,22-05-1239,JUTIAPA,ASUNCION MITA,ESCUELA DE CIENCIAS COMERCIALES POR COOPERATIVA,ALDEA TIUCAL,SANDRA PATRICIA LÓPEZ DE CAMBARA,MIRIAM LETICIA BOJÓRQUEZ LEMUS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,22,,78744300,,True,False,False
22-05-1596-46,22-05-1239,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO MARIA CHINCHILLA,BARRIO LA FEDERAL,SANDRA PATRICIA LÓPEZ DE CAMBARA,SILVIA ERNESTINA MARTÍNEZ NAVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,22,,78457668,,True,False,False
22-05-1610-46,22-05-1240,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO NUESTRA SEÑORA DE LA ASUNCION,BARRIO LA PAZ,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,JULIA ALICIA GARCÍA RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,22,,78459147,,True,False,False
22-05-2078-46,22-05-1239,JUTIAPA,ASUNCION MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO CENTRAL,SANDRA PATRICIA LÓPEZ DE CAMBARA,SILVIA EUNICE PÉREZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,22,,46139082,,True,False,False
22-05-2080-46,,JUTIAPA,ASUNCION MITA,COLEGIO PARTICULAR MIXTO 'EL CARMEN',BARRIO CENTRAL,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,22,,78457023,,True,False,False
22-05-2081-46,22-014,JUTIAPA,ASUNCION MITA,COLEGIO PARTICULAR MIXTO 'EL CARMEN',BARRIO CENTRAL,MARCO TULIO CASTILLO MELGAR,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,22,,78457023,,True,False,False
22-05-2164-46,22-014,JUTIAPA,ASUNCION MITA,COLEGIO PARTICULAR MIXTO EL CARMEN(POR MADUREZ),BARRIO CENTRAL,MARCO TULIO CASTILLO MELGAR,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,JUTIAPA,22,,,,False,False,False
22-05-2212-46,22-99-0210,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORMATICA,BARRIO LA DEMOCRACIA,BLANCA SONIA ASENCIO MAZARIEGOS,ASTRID ROCÍO SALAZAR GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,22,,58538798,,True,False,False
22-05-2214-46,22-009,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORMATICA (POR MADUREZ),BARRIO LA DEMOCRACIA,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,ASTRID ROCÍO SALAZAR GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,22,,58538798,,True,False,False
22-05-2262-46,22-05-1240,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO NUESTRA SEÑORA DE LA ASUNCION,BARRIO LA PAZ,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,JULIA ALICIA GARCÍA RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,22,,78459147,,True,False,False
22-05-2265-46,22-014,JUTIAPA,ASUNCION MITA,LICEO MITECO,BARRIO LA LIBERTAD,MARCO TULIO CASTILLO MELGAR,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,22,,,,False,False,False
22-05-2287-46,22-009,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO NUESTRA SEÑORA DE LA ASUNCION,BARRIO LA PAZ,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,22,,78459147,,True,False,False
22-05-2461-46,22-99-0210,JUTIAPA,ASUNCION MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO CENTRAL,BLANCA SONIA ASENCIO MAZARIEGOS,YANETH MARISOL LINARES GRIJALVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,22,,46139082,,True,False,False
22-06-0001-46,22-006,JUTIAPA,YUPILTEPEQUE,INSTITUTO PARTICULAR MIXTO EL JICARO,ALDEA EL JICARO,RONY ESTUARDO SANDOVAL MEDINA,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,22,,,,False,False,False
22-06-0005-46,22-06-1233,JUTIAPA,YUPILTEPEQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,FERNANDO NAJARRO ASENCIO,LINSIN EVELIN BERNAL Y BERNAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,22,,42295928,,True,False,False
22-06-0011-46,22-034,JUTIAPA,YUPILTEPEQUE,"COLEGIO PARTICULAR MIXTO ""BRISAS DEL CHINGO""",ALDEA ESTANZUELA,FERNANDO NAJARRO ASENCIO,ESTRELLA SOLEDAD CORADO GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,22,,30602683,,True,False,False
22-06-0015-46,22-034,JUTIAPA,YUPILTEPEQUE,INSTITUTO DIVERSIFICADO MUNICIPAL,ALDEA EL AMATILLO,FERNANDO NAJARRO ASENCIO,LUDVIN OSLENDA ASENCIO MONTERROSO,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,22,,31557911,,True,False,False
22-06-0016-46,22-034,JUTIAPA,YUPILTEPEQUE,INSTITUTO PARTICULAR MIXTO EL JÍCARO,ALDEA EL JÍCARO,FERNANDO NAJARRO ASENCIO,YOSELINNE ESKARLETT MUÑOZ ZUÑIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,22,,57407418,,True,False,False
